Division_Code,Division_Title,SubDivision_Code,SubDivision_Title,Group_Code,Group_Title,Family_Code,Family_Title,NCO_2015_Code,Occupation_Title,QP_NOS_Reference
7,Craft and Related Trades Workers,73,Handicraft and Printing Workers,731,Handicraft Workers,7318,"Handicraft Workers in Textiles, Leather and Related Materials",7318.1900,Cooker (Silkworm),00
7,Craft and Related Trades Workers,73,Handicraft and Printing Workers,731,Handicraft Workers,7318,"Handicraft Workers in Textiles, Leather and Related Materials",7318.2000,"Softener Feeder and Receiver, Jute",00
7,Craft and Related Trades Workers,73,Handicraft and Printing Workers,731,Handicraft Workers,7318,"Handicraft Workers in Textiles, Leather and Related Materials",7318.2100,"Root Cutter, Jute",00
7,Craft and Related Trades Workers,73,Handicraft and Printing Workers,731,Handicraft Workers,7318,"Handicraft Workers in Textiles, Leather and Related Materials",7318.2200,Teaser (Feeder and Receiver) Jute,00
7,Craft and Related Trades Workers,73,Handicraft and Printing Workers,731,Handicraft Workers,7318,"Handicraft Workers in Textiles, Leather and Related Materials",7318.2300,"Fibre Preparer, Coir",00
7,Craft and Related Trades Workers,73,Handicraft and Printing Workers,731,Handicraft Workers,7318,"Handicraft Workers in Textiles, Leather and Related Materials",7318.2700,"Cardtenter, Cotton/Carding Tenter",00
7,Craft and Related Trades Workers,73,Handicraft and Printing Workers,731,Handicraft Workers,7318,"Handicraft Workers in Textiles, Leather and Related Materials",7318.2800,"Set Framer, Silk",00
7,Craft and Related Trades Workers,73,Handicraft and Printing Workers,731,Handicraft Workers,7318,"Handicraft Workers in Textiles, Leather and Related Materials",7318.2900,Sliver Lap Man/Combing Preparatory Operator,00
7,Craft and Related Trades Workers,73,Handicraft and Printing Workers,731,Handicraft Workers,7318,"Handicraft Workers in Textiles, Leather and Related Materials",7318.3400,Comb Minder/Combing Preparatory Operator,00
7,Craft and Related Trades Workers,73,Handicraft and Printing Workers,731,Handicraft Workers,7318,"Handicraft Workers in Textiles, Leather and Related Materials",7318.3500,Gill Box Man,00
7,Craft and Related Trades Workers,73,Handicraft and Printing Workers,731,Handicraft Workers,7318,"Handicraft Workers in Textiles, Leather and Related Materials",7318.3600,"Spreader Feeder, Jute",00
7,Craft and Related Trades Workers,73,Handicraft and Printing Workers,731,Handicraft Workers,7318,"Handicraft Workers in Textiles, Leather and Related Materials",7318.3700,"Spreader, Receiver, Jute",00
7,Craft and Related Trades Workers,73,Handicraft and Printing Workers,731,Handicraft Workers,7318,"Handicraft Workers in Textiles, Leather and Related Materials",7318.3800,"Breaker Feeder, Jute",00
7,Craft and Related Trades Workers,73,Handicraft and Printing Workers,731,Handicraft Workers,7318,"Handicraft Workers in Textiles, Leather and Related Materials",7318.4000,"Finisher Feeder, Jute",00
7,Craft and Related Trades Workers,73,Handicraft and Printing Workers,731,Handicraft Workers,7318,"Handicraft Workers in Textiles, Leather and Related Materials",7318.4200,Hand Spinner (Cotton and Woollen Textile),00
7,Craft and Related Trades Workers,73,Handicraft and Printing Workers,731,Handicraft Workers,7318,"Handicraft Workers in Textiles, Leather and Related Materials",7318.4300,Piecer,00
7,Craft and Related Trades Workers,73,Handicraft and Printing Workers,731,Handicraft Workers,7318,"Handicraft Workers in Textiles, Leather and Related Materials",7318.4500,"Spinner, Jute",00
7,Craft and Related Trades Workers,73,Handicraft and Printing Workers,731,Handicraft Workers,7318,"Handicraft Workers in Textiles, Leather and Related Materials",7318.4600,"Spinner, Coir",00
7,Craft and Related Trades Workers,73,Handicraft and Printing Workers,731,Handicraft Workers,7318,"Handicraft Workers in Textiles, Leather and Related Materials",7318.4700,Twister,00
7,Craft and Related Trades Workers,73,Handicraft and Printing Workers,731,Handicraft Workers,7318,"Handicraft Workers in Textiles, Leather and Related Materials",7318.4800,"Doffer, Spinning/Ring Spinning Doffer",00
7,Craft and Related Trades Workers,73,Handicraft and Printing Workers,731,Handicraft Workers,7318,"Handicraft Workers in Textiles, Leather and Related Materials",7318.4900,"Knotter, Silk",00
7,Craft and Related Trades Workers,73,Handicraft and Printing Workers,731,Handicraft Workers,7318,"Handicraft Workers in Textiles, Leather and Related Materials",7318.5000,Beam Gaiter,00
7,Craft and Related Trades Workers,73,Handicraft and Printing Workers,731,Handicraft Workers,7318,"Handicraft Workers in Textiles, Leather and Related Materials",7318.5100,"Lacer, Hand",00
7,Craft and Related Trades Workers,73,Handicraft and Printing Workers,731,Handicraft Workers,7318,"Handicraft Workers in Textiles, Leather and Related Materials",7318.5200,Lattice Pegger,00
7,Craft and Related Trades Workers,73,Handicraft and Printing Workers,731,Handicraft Workers,7318,"Handicraft Workers in Textiles, Leather and Related Materials",7318.5300,"Reacher, Hand (Textile)",00
7,Craft and Related Trades Workers,73,Handicraft and Printing Workers,731,Handicraft Workers,7318,"Handicraft Workers in Textiles, Leather and Related Materials",7318.5500,Weaver Power Loom,00
7,Craft and Related Trades Workers,73,Handicraft and Printing Workers,731,Handicraft Workers,7318,"Handicraft Workers in Textiles, Leather and Related Materials",7318.5800,"Weaver, Handloom",00
7,Craft and Related Trades Workers,73,Handicraft and Printing Workers,731,Handicraft Workers,7318,"Handicraft Workers in Textiles, Leather and Related Materials",7318.5900,"Carpet Weaver, Hand Knitting",00
7,Craft and Related Trades Workers,73,Handicraft and Printing Workers,731,Handicraft Workers,7318,"Handicraft Workers in Textiles, Leather and Related Materials",7318.6000,"Carpet Clipper, Hand",00
7,Craft and Related Trades Workers,73,Handicraft and Printing Workers,731,Handicraft Workers,7318,"Handicraft Workers in Textiles, Leather and Related Materials",7318.6100,Carpet Embosser,00
7,Craft and Related Trades Workers,73,Handicraft and Printing Workers,731,Handicraft Workers,7318,"Handicraft Workers in Textiles, Leather and Related Materials",7318.6200,Carpet Repairer,00
7,Craft and Related Trades Workers,73,Handicraft and Printing Workers,731,Handicraft Workers,7318,"Handicraft Workers in Textiles, Leather and Related Materials",7318.6300,Coir Weaver (Matting),00
7,Craft and Related Trades Workers,73,Handicraft and Printing Workers,731,Handicraft Workers,7318,"Handicraft Workers in Textiles, Leather and Related Materials",7318.6400,"Net Maker, Hand",00
7,Craft and Related Trades Workers,73,Handicraft and Printing Workers,731,Handicraft Workers,7318,"Handicraft Workers in Textiles, Leather and Related Materials",7318.6500,"Crochet Worker, Hand",00
7,Craft and Related Trades Workers,73,Handicraft and Printing Workers,731,Handicraft Workers,7318,"Handicraft Workers in Textiles, Leather and Related Materials",7318.6600,"Knitter, Hand",00
7,Craft and Related Trades Workers,73,Handicraft and Printing Workers,731,Handicraft Workers,7318,"Handicraft Workers in Textiles, Leather and Related Materials",7318.6700,"Braid Maker, Hand",00
7,Craft and Related Trades Workers,73,Handicraft and Printing Workers,731,Handicraft Workers,7318,"Handicraft Workers in Textiles, Leather and Related Materials",7318.9900,"Handicraft Workers in Textiles, Leather and Related Materials, Others",00
7,Craft and Related Trades Workers,73,Handicraft and Printing Workers,732,Printing Trades Workers,7321,Pre-Press Technicians,7321.0100,"Compositor, Hand",00
7,Craft and Related Trades Workers,73,Handicraft and Printing Workers,732,Printing Trades Workers,7321,Pre-Press Technicians,7321.0200,Impositor,00
7,Craft and Related Trades Workers,73,Handicraft and Printing Workers,732,Printing Trades Workers,7321,Pre-Press Technicians,7321.0300,Distributor (Letter Press),00
7,Craft and Related Trades Workers,73,Handicraft and Printing Workers,732,Printing Trades Workers,7321,Pre-Press Technicians,7321.0400,Composing Room Operatives,00
7,Craft and Related Trades Workers,73,Handicraft and Printing Workers,732,Printing Trades Workers,7321,Pre-Press Technicians,7321.0500,Stereo Matrix Moulder,00
7,Craft and Related Trades Workers,73,Handicraft and Printing Workers,732,Printing Trades Workers,7321,Pre-Press Technicians,7321.0600,Stereotype Caster,00
7,Craft and Related Trades Workers,73,Handicraft and Printing Workers,732,Printing Trades Workers,7321,Pre-Press Technicians,7321.0700,Electrotyper,00
7,Craft and Related Trades Workers,73,Handicraft and Printing Workers,732,Printing Trades Workers,7321,Pre-Press Technicians,7321.0800,Lithographic Artist,00
7,Craft and Related Trades Workers,73,Handicraft and Printing Workers,732,Printing Trades Workers,7321,Pre-Press Technicians,7321.0801,Circuit Imaging Operator,01
7,Craft and Related Trades Workers,73,Handicraft and Printing Workers,732,Printing Trades Workers,7321,Pre-Press Technicians,7321.0802,Circuit Imaging Operator – Photo Imaging,02
7,Craft and Related Trades Workers,73,Handicraft and Printing Workers,732,Printing Trades Workers,7321,Pre-Press Technicians,7321.0900,"Retoucher, Lithographic",00
7,Craft and Related Trades Workers,73,Handicraft and Printing Workers,732,Printing Trades Workers,7321,Pre-Press Technicians,7321.1000,Mounter/Mounting Machine Operator/CNC Mounting Machine Operator,00
7,Craft and Related Trades Workers,73,Handicraft and Printing Workers,732,Printing Trades Workers,7321,Pre-Press Technicians,7321.1200,"Cameraman, Photomechanical",00
7,Craft and Related Trades Workers,73,Handicraft and Printing Workers,732,Printing Trades Workers,7321,Pre-Press Technicians,7321.1300,Microstat Cameraman,00
7,Craft and Related Trades Workers,73,Handicraft and Printing Workers,732,Printing Trades Workers,7321,Pre-Press Technicians,7321.1400,Photostat Camera Operator/Photocopier Operator,00
7,Craft and Related Trades Workers,73,Handicraft and Printing Workers,732,Printing Trades Workers,7321,Pre-Press Technicians,7321.1500,"Transferor, Photomechanical",00
7,Craft and Related Trades Workers,73,Handicraft and Printing Workers,732,Printing Trades Workers,7321,Pre-Press Technicians,7321.1600,Etcher Photo Engraving,00
7,Craft and Related Trades Workers,73,Handicraft and Printing Workers,732,Printing Trades Workers,7321,Pre-Press Technicians,7321.1700,"Barman, Lino Machine",00
7,Craft and Related Trades Workers,73,Handicraft and Printing Workers,732,Printing Trades Workers,7321,Pre-Press Technicians,7321.9900,"Pre-Press Technicians, Others",00
7,Craft and Related Trades Workers,73,Handicraft and Printing Workers,732,Printing Trades Workers,7322,Printers,7322.0200,Lino Operator,00
7,Craft and Related Trades Workers,73,Handicraft and Printing Workers,732,Printing Trades Workers,7322,Printers,7322.0300,Mono Operator,00
7,Craft and Related Trades Workers,73,Handicraft and Printing Workers,732,Printing Trades Workers,7322,Printers,7322.0400,Mono Caster,00
7,Craft and Related Trades Workers,73,Handicraft and Printing Workers,732,Printing Trades Workers,7322,Printers,7322.0500,Type Caster,00
7,Craft and Related Trades Workers,73,Handicraft and Printing Workers,732,Printing Trades Workers,7322,Printers,7322.0600,"Maker-Up, Photo Type Setting",00
7,Craft and Related Trades Workers,73,Handicraft and Printing Workers,732,Printing Trades Workers,7322,Printers,7322.0700,Photo Type Setting Machine Operator,00
7,Craft and Related Trades Workers,73,Handicraft and Printing Workers,732,Printing Trades Workers,7322,Printers,7322.0800,Type Dresser,00
7,Craft and Related Trades Workers,73,Handicraft and Printing Workers,732,Printing Trades Workers,7322,Printers,7322.0900,"Roller Maker, Paper Printing",00
7,Craft and Related Trades Workers,73,Handicraft and Printing Workers,732,Printing Trades Workers,7322,Printers,7322.1000,Braille – Duplicating Machine Operator (Printing & Publishing),00
7,Craft and Related Trades Workers,73,Handicraft and Printing Workers,732,Printing Trades Workers,7322,Printers,7322.1100,"Stencil Cutter, Silk Screen Printing",00
7,Craft and Related Trades Workers,73,Handicraft and Printing Workers,732,Printing Trades Workers,7322,Printers,7322.1200,Silk Screen Printer,00
7,Craft and Related Trades Workers,73,Handicraft and Printing Workers,732,Printing Trades Workers,7322,Printers,7322.1300,Printing Jobber,00
7,Craft and Related Trades Workers,73,Handicraft and Printing Workers,732,Printing Trades Workers,7322,Printers,7322.1400,Colour Maker (Textile Product),00
7,Craft and Related Trades Workers,73,Handicraft and Printing Workers,732,Printing Trades Workers,7322,Printers,7322.1500,Precision Printing Worker,00
7,Craft and Related Trades Workers,73,Handicraft and Printing Workers,732,Printing Trades Workers,7322,Printers,7322.1600,Frontman,00
7,Craft and Related Trades Workers,73,Handicraft and Printing Workers,732,Printing Trades Workers,7322,Printers,7322.1700,"Pressman (Flatbed, Letter Press)",00
7,Craft and Related Trades Workers,73,Handicraft and Printing Workers,732,Printing Trades Workers,7322,Printers,7322.1800,"Machineman, Hand Printing",00
7,Craft and Related Trades Workers,73,Handicraft and Printing Workers,732,Printing Trades Workers,7322,Printers,7322.1900,"Machineman, Automatic Printing",00
7,Craft and Related Trades Workers,73,Handicraft and Printing Workers,732,Printing Trades Workers,7322,Printers,7322.2000,"Machineman, Rotary Printing",00
7,Craft and Related Trades Workers,73,Handicraft and Printing Workers,732,Printing Trades Workers,7322,Printers,7322.2100,"Machineman, Offset Printing",00
7,Craft and Related Trades Workers,73,Handicraft and Printing Workers,732,Printing Trades Workers,7322,Printers,7322.2200,"Machineman, Direct Lithographic Printing",00
7,Craft and Related Trades Workers,73,Handicraft and Printing Workers,732,Printing Trades Workers,7322,Printers,7322.2300,"Pressman, Roto Gravure",00
7,Craft and Related Trades Workers,73,Handicraft and Printing Workers,732,Printing Trades Workers,7322,Printers,7322.9900,"Printers, Others",00
7,Craft and Related Trades Workers,73,Handicraft and Printing Workers,732,Printing Trades Workers,7323,Print Finishing and Binding Workers,7323.0100,Book Binder,00
7,Craft and Related Trades Workers,73,Handicraft and Printing Workers,732,Printing Trades Workers,7323,Print Finishing and Binding Workers,7323.0200,Map and Chart Mounter,00
7,Craft and Related Trades Workers,73,Handicraft and Printing Workers,732,Printing Trades Workers,7323,Print Finishing and Binding Workers,7323.0300,Book Mender,00
7,Craft and Related Trades Workers,73,Handicraft and Printing Workers,732,Printing Trades Workers,7323,Print Finishing and Binding Workers,7323.0400,Book Binding Worker,00
7,Craft and Related Trades Workers,73,Handicraft and Printing Workers,732,Printing Trades Workers,7323,Print Finishing and Binding Workers,7323.9900,"Book Binders and Related Workers, Other",00
7,Craft and Related Trades Workers,74,Electrical and Electronics Trades Workers,741,Electrical Equipment Installers and Repairers,7411,Building and Related Electricians,7411.0100,"Electrician, General",00
7,Craft and Related Trades Workers,74,Electrical and Electronics Trades Workers,741,Electrical Equipment Installers and Repairers,7411,Building and Related Electricians,7411.0101,Access Controls Installation Technician,01
7,Craft and Related Trades Workers,74,Electrical and Electronics Trades Workers,741,Electrical Equipment Installers and Repairers,7411,Building and Related Electricians,7411.0102,CCTV Installation Technician,02
7,Craft and Related Trades Workers,74,Electrical and Electronics Trades Workers,741,Electrical Equipment Installers and Repairers,7411,Building and Related Electricians,7411.0200,Electrician (Mines),00
7,Craft and Related Trades Workers,74,Electrical and Electronics Trades Workers,741,Electrical Equipment Installers and Repairers,7411,Building and Related Electricians,7411.0301,"Wireman, Light and Power",01
7,Craft and Related Trades Workers,74,Electrical and Electronics Trades Workers,741,Electrical Equipment Installers and Repairers,7411,Building and Related Electricians,7411.0500,"Meter Sealer, Electrical",00
7,Craft and Related Trades Workers,74,Electrical and Electronics Trades Workers,741,Electrical Equipment Installers and Repairers,7411,Building and Related Electricians,7411.0600,"Electrician, Stage and Studio",00
7,Craft and Related Trades Workers,74,Electrical and Electronics Trades Workers,741,Electrical Equipment Installers and Repairers,7411,Building and Related Electricians,7411.9900,"Building and Related Electricians, Other",00
7,Craft and Related Trades Workers,74,Electrical and Electronics Trades Workers,741,Electrical Equipment Installers and Repairers,7412,Electrical Mechanics and Fitters,7412.0100,"Mechanic, Precision Instrument, Electrical",00
7,Craft and Related Trades Workers,74,Electrical and Electronics Trades Workers,741,Electrical Equipment Installers and Repairers,7412,Electrical Mechanics and Fitters,7412.0101,Automation Specialist,01
7,Craft and Related Trades Workers,74,Electrical and Electronics Trades Workers,741,Electrical Equipment Installers and Repairers,7412,Electrical Mechanics and Fitters,7412.0102,In-Circuit Testing Machine Operator,02
7,Craft and Related Trades Workers,74,Electrical and Electronics Trades Workers,741,Electrical Equipment Installers and Repairers,7412,Electrical Mechanics and Fitters,7412.0103,Automated Optical Inspection Operator,03
7,Craft and Related Trades Workers,74,Electrical and Electronics Trades Workers,741,Electrical Equipment Installers and Repairers,7412,Electrical Mechanics and Fitters,7412.0104,Bare Board Testing Operator,04
7,Craft and Related Trades Workers,74,Electrical and Electronics Trades Workers,741,Electrical Equipment Installers and Repairers,7412,Electrical Mechanics and Fitters,7412.0200,Electrical Fitter,00
7,Craft and Related Trades Workers,74,Electrical and Electronics Trades Workers,741,Electrical Equipment Installers and Repairers,7412,Electrical Mechanics and Fitters,7412.0201,Fitter – Electrical and Electronic Assembly,01
7,Craft and Related Trades Workers,74,Electrical and Electronics Trades Workers,741,Electrical Equipment Installers and Repairers,7412,Electrical Mechanics and Fitters,7412.0202,Mechanical Fitter,02
7,Craft and Related Trades Workers,74,Electrical and Electronics Trades Workers,741,Electrical Equipment Installers and Repairers,7412,Electrical Mechanics and Fitters,7412.0203,Fitter Electrical Assembly,03
7,Craft and Related Trades Workers,74,Electrical and Electronics Trades Workers,741,Electrical Equipment Installers and Repairers,7412,Electrical Mechanics and Fitters,7412.0300,"Adjuster, Relays",00
7,Craft and Related Trades Workers,74,Electrical and Electronics Trades Workers,741,Electrical Equipment Installers and Repairers,7412,Electrical Mechanics and Fitters,7412.0400,Armature Winder,00
7,Craft and Related Trades Workers,74,Electrical and Electronics Trades Workers,741,Electrical Equipment Installers and Repairers,7412,Electrical Mechanics and Fitters,7412.0500,"Coil Winder, Machine",00
7,Craft and Related Trades Workers,74,Electrical and Electronics Trades Workers,741,Electrical Equipment Installers and Repairers,7412,Electrical Mechanics and Fitters,7412.0600,"Electrician, Aircraft",00
7,Craft and Related Trades Workers,74,Electrical and Electronics Trades Workers,741,Electrical Equipment Installers and Repairers,7412,Electrical Mechanics and Fitters,7412.0701,"Electrician, Automobile",01
7,Craft and Related Trades Workers,74,Electrical and Electronics Trades Workers,741,Electrical Equipment Installers and Repairers,7412,Electrical Mechanics and Fitters,7412.0801,Maintenance Assistant/Helper,01
7,Craft and Related Trades Workers,74,Electrical and Electronics Trades Workers,741,Electrical Equipment Installers and Repairers,7412,Electrical Mechanics and Fitters,7412.0901,Potting and Curing Operator,01
7,Craft and Related Trades Workers,74,Electrical and Electronics Trades Workers,741,Electrical Equipment Installers and Repairers,7412,Electrical Mechanics and Fitters,7412.1001,Mechanical Fitter – Control Panel,01
7,Craft and Related Trades Workers,74,Electrical and Electronics Trades Workers,741,Electrical Equipment Installers and Repairers,7412,Electrical Mechanics and Fitters,7412.1002,Site Engineer – Control Panel,02
7,Craft and Related Trades Workers,74,Electrical and Electronics Trades Workers,741,Electrical Equipment Installers and Repairers,7412,Electrical Mechanics and Fitters,7412.9900,"Electrical Mechanics and Fitters, Other",00
7,Craft and Related Trades Workers,74,Electrical and Electronics Trades Workers,741,Electrical Equipment Installers and Repairers,7413,Electrical Line Installers and Repairers,7413.0100,"Lineman, Light and Power",00
7,Craft and Related Trades Workers,74,Electrical and Electronics Trades Workers,741,Electrical Equipment Installers and Repairers,7413,Electrical Line Installers and Repairers,7413.9900,"Electrical Line Installers, Repairers and",00
7,Craft and Related Trades Workers,74,Electrical and Electronics Trades Workers,741,Electrical Equipment Installers and Repairers,7419,Electrical and Electronic Equipment Mechanics and Fitters and Related Workers Not Elsewhere Classified,7419.0100,Senior Functioner (Telephone Equipment Manufacturing),00
7,Craft and Related Trades Workers,74,Electrical and Electronics Trades Workers,741,Electrical Equipment Installers and Repairers,7419,Electrical and Electronic Equipment Mechanics and Fitters and Related Workers Not Elsewhere Classified,7419.0200,Junior Functioner (Telephone Equipment Manufacturing),00
7,Craft and Related Trades Workers,74,Electrical and Electronics Trades Workers,741,Electrical Equipment Installers and Repairers,7419,Electrical and Electronic Equipment Mechanics and Fitters and Related Workers Not Elsewhere Classified,7419.0300,Wiring Inspector and Bank Tester (Telephone Equipment Manufacturing),00
7,Craft and Related Trades Workers,74,Electrical and Electronics Trades Workers,741,Electrical Equipment Installers and Repairers,7419,Electrical and Electronic Equipment Mechanics and Fitters and Related Workers Not Elsewhere Classified,7419.0400,"Inspector, Assembly (Telephone Equipment Manufacturing)",00
7,Craft and Related Trades Workers,74,Electrical and Electronics Trades Workers,741,Electrical Equipment Installers and Repairers,7419,Electrical and Electronic Equipment Mechanics and Fitters and Related Workers Not Elsewhere Classified,7419.0500,Battery Servicing Man,00
7,Craft and Related Trades Workers,74,Electrical and Electronics Trades Workers,741,Electrical Equipment Installers and Repairers,7419,Electrical and Electronic Equipment Mechanics and Fitters and Related Workers Not Elsewhere Classified,7419.0600,"Operator, Impregnation Plant (Telephone Equipment Manufacturing)",00
7,Craft and Related Trades Workers,74,Electrical and Electronics Trades Workers,741,Electrical Equipment Installers and Repairers,7419,Electrical and Electronic Equipment Mechanics and Fitters and Related Workers Not Elsewhere Classified,7419.9900,"Electrical and Electronic Equipment Mechanics and Fitters and Related Workers, Other",00
7,Craft and Related Trades Workers,74,Electrical and Electronics Trades Workers,742,Electronics and Telecommunication Installers and Repairers,7421,Electronic Mechanics and Servicers,7421.0100,"Electronics Fitter, General",00
7,Craft and Related Trades Workers,74,Electrical and Electronics Trades Workers,742,Electronics and Telecommunication Installers and Repairers,7421,Electronic Mechanics and Servicers,7421.0101,Fitter Electronic Assembly,01
7,Craft and Related Trades Workers,74,Electrical and Electronics Trades Workers,742,Electronics and Telecommunication Installers and Repairers,7421,Electronic Mechanics and Servicers,7421.0300,Electronic Mechanic,00
7,Craft and Related Trades Workers,74,Electrical and Electronics Trades Workers,742,Electronics and Telecommunication Installers and Repairers,7421,Electronic Mechanics and Servicers,7421.0401,Field Technician: Air-Conditioner,01
7,Craft and Related Trades Workers,74,Electrical and Electronics Trades Workers,742,Electronics and Telecommunication Installers and Repairers,7421,Electronic Mechanics and Servicers,7421.0501,Field Technician: Refrigerator,01
7,Craft and Related Trades Workers,74,Electrical and Electronics Trades Workers,742,Electronics and Telecommunication Installers and Repairers,7421,Electronic Mechanics and Servicers,7421.0601,Field Technician: Washing Machine,01
7,Craft and Related Trades Workers,74,Electrical and Electronics Trades Workers,742,Electronics and Telecommunication Installers and Repairers,7421,Electronic Mechanics and Servicers,7421.0701,Field Technician: Other Home Appliances,01
7,Craft and Related Trades Workers,74,Electrical and Electronics Trades Workers,742,Electronics and Telecommunication Installers and Repairers,7421,Electronic Mechanics and Servicers,7421.0801,Field Technician: UPS and Inverter,01
7,Craft and Related Trades Workers,74,Electrical and Electronics Trades Workers,742,Electronics and Telecommunication Installers and Repairers,7421,Electronic Mechanics and Servicers,7421.0901,Field Technician: Digital Camera,01
7,Craft and Related Trades Workers,74,Electrical and Electronics Trades Workers,742,Electronics and Telecommunication Installers and Repairers,7421,Electronic Mechanics and Servicers,7421.1001,Field Engineer – RACW,01
7,Craft and Related Trades Workers,74,Electrical and Electronics Trades Workers,742,Electronics and Telecommunication Installers and Repairers,7421,Electronic Mechanics and Servicers,7421.1101,Repair Assistant: Switches,01
7,Craft and Related Trades Workers,74,Electrical and Electronics Trades Workers,742,Electronics and Telecommunication Installers and Repairers,7421,Electronic Mechanics and Servicers,7421.1201,Auto-Tester Capacitor,01
7,Craft and Related Trades Workers,74,Electrical and Electronics Trades Workers,742,Electronics and Telecommunication Installers and Repairers,7421,Electronic Mechanics and Servicers,7421.1202,Testing Technician,02
7,Craft and Related Trades Workers,74,Electrical and Electronics Trades Workers,742,Electronics and Telecommunication Installers and Repairers,7421,Electronic Mechanics and Servicers,7421.1301,TV Repair Technician,01
7,Craft and Related Trades Workers,74,Electrical and Electronics Trades Workers,742,Electronics and Telecommunication Installers and Repairers,7421,Electronic Mechanics and Servicers,7421.1302,Field Engineer TV,02
7,Craft and Related Trades Workers,74,Electrical and Electronics Trades Workers,742,Electronics and Telecommunication Installers and Repairers,7421,Electronic Mechanics and Servicers,7421.1401,Solar Panel Installation Technician,01
7,Craft and Related Trades Workers,74,Electrical and Electronics Trades Workers,742,Electronics and Telecommunication Installers and Repairers,7421,Electronic Mechanics and Servicers,7421.1402,Solar Photo Voltaic System Installation Technician,02
7,Craft and Related Trades Workers,74,Electrical and Electronics Trades Workers,742,Electronics and Telecommunication Installers and Repairers,7421,Electronic Mechanics and Servicers,7421.1403,PV System Installation Engineer,03
7,Craft and Related Trades Workers,74,Electrical and Electronics Trades Workers,742,Electronics and Telecommunication Installers and Repairers,7421,Electronic Mechanics and Servicers,7421.9900,"Electronic Fitters, Mechanics and Servicers, Other",00
7,Craft and Related Trades Workers,74,Electrical and Electronics Trades Workers,742,Electronics and Telecommunication Installers and Repairers,7422,Information and Communications Technology Installers and Servicers,7422.0100,Installation Mechanic,00
7,Craft and Related Trades Workers,74,Electrical and Electronics Trades Workers,742,Electronics and Telecommunication Installers and Repairers,7422,Information and Communications Technology Installers and Servicers,7422.0200,Maintenance Mechanic,00
7,Craft and Related Trades Workers,74,Electrical and Electronics Trades Workers,742,Electronics and Telecommunication Installers and Repairers,7422,Information and Communications Technology Installers and Servicers,7422.0201,Fault Management Engineer,01
7,Craft and Related Trades Workers,74,Electrical and Electronics Trades Workers,742,Electronics and Telecommunication Installers and Repairers,7422,Information and Communications Technology Installers and Servicers,7422.0202,Grass Root Telecom Provider (GRTP),02
7,Craft and Related Trades Workers,74,Electrical and Electronics Trades Workers,742,Electronics and Telecommunication Installers and Repairers,7422,Information and Communications Technology Installers and Servicers,7422.0203,Handset Repair Engineer (Level II),03
7,Craft and Related Trades Workers,74,Electrical and Electronics Trades Workers,742,Electronics and Telecommunication Installers and Repairers,7422,Information and Communications Technology Installers and Servicers,7422.0204,Infrastructure Engineer,04
7,Craft and Related Trades Workers,74,Electrical and Electronics Trades Workers,742,Electronics and Telecommunication Installers and Repairers,7422,Information and Communications Technology Installers and Servicers,7422.0400,"Lineman, Telephone and Telegraph",00
7,Craft and Related Trades Workers,74,Electrical and Electronics Trades Workers,742,Electronics and Telecommunication Installers and Repairers,7422,Information and Communications Technology Installers and Servicers,7422.0600,"Fault Controller, Telephones",00
7,Craft and Related Trades Workers,74,Electrical and Electronics Trades Workers,742,Electronics and Telecommunication Installers and Repairers,7422,Information and Communications Technology Installers and Servicers,7422.0700,Carrier Attendant (Telephone) and Telegraph,00
7,Craft and Related Trades Workers,74,Electrical and Electronics Trades Workers,742,Electronics and Telecommunication Installers and Repairers,7422,Information and Communications Technology Installers and Servicers,7422.0800,Cable Jointer,00
7,Craft and Related Trades Workers,74,Electrical and Electronics Trades Workers,742,Electronics and Telecommunication Installers and Repairers,7422,Information and Communications Technology Installers and Servicers,7422.0801,Optical Fibre Technician,01
7,Craft and Related Trades Workers,74,Electrical and Electronics Trades Workers,742,Electronics and Telecommunication Installers and Repairers,7422,Information and Communications Technology Installers and Servicers,7422.0802,Optical Fibre Splicer,02
7,Craft and Related Trades Workers,74,Electrical and Electronics Trades Workers,742,Electronics and Telecommunication Installers and Repairers,7422,Information and Communications Technology Installers and Servicers,7422.0900,Radar Mechanic,00
7,Craft and Related Trades Workers,74,Electrical and Electronics Trades Workers,742,Electronics and Telecommunication Installers and Repairers,7422,Information and Communications Technology Installers and Servicers,7422.1000,X-Ray Mechanic,00
7,Craft and Related Trades Workers,74,Electrical and Electronics Trades Workers,742,Electronics and Telecommunication Installers and Repairers,7422,Information and Communications Technology Installers and Servicers,7422.1001,Installation and Service Engineer,01
7,Craft and Related Trades Workers,74,Electrical and Electronics Trades Workers,742,Electronics and Telecommunication Installers and Repairers,7422,Information and Communications Technology Installers and Servicers,7422.1100,Television Installation Man,00
7,Craft and Related Trades Workers,74,Electrical and Electronics Trades Workers,742,Electronics and Telecommunication Installers and Repairers,7422,Information and Communications Technology Installers and Servicers,7422.1200,Cable Television Installer,00
7,Craft and Related Trades Workers,74,Electrical and Electronics Trades Workers,742,Electronics and Telecommunication Installers and Repairers,7422,Information and Communications Technology Installers and Servicers,7422.1201,Set-Top Box Installer/Service Technician,01
7,Craft and Related Trades Workers,74,Electrical and Electronics Trades Workers,742,Electronics and Telecommunication Installers and Repairers,7422,Information and Communications Technology Installers and Servicers,7422.1202,DTH Set-Top Box Installer and Service Technician,02
